Realtime_Seconds,Realtime_Nanoseconds,Interval_Unknown,Total_Unknown,Interval_Dropped,Total_Dropped,Interval_Truncated,Total_Truncated,Current_Queue,Max_Queue
1783825536,139929564,0,122,0,0,0,16,0,1
1783825537,139921244,0,122,0,0,0,16,0,1
1783825538,139921740,0,122,0,0,0,16,0,1
1783825539,139931995,0,122,0,0,0,16,0,1
1783825540,139932288,0,122,0,0,0,16,0,1
1783825541,139948710,0,122,0,0,0,16,0,1
1783825542,139927764,0,122,0,0,0,16,0,1
1783825543,139930206,0,122,0,0,0,16,0,1
1783825544,139922502,0,122,0,0,0,16,0,1
1783825545,139929334,0,122,0,0,0,16,0,1
1783825546,139931649,0,122,0,0,0,16,0,1
1783825547,139954612,0,122,0,0,0,16,0,1
1783825548,139923613,0,122,0,0,0,16,0,1
1783825549,139946022,0,122,0,0,0,16,0,1
1783825550,139948875,0,122,0,0,0,16,0,1
1783825551,139925471,0,122,0,0,0,16,0,1
1783825552,139916011,0,122,0,0,0,16,0,1
1783825553,139945329,0,122,0,0,0,16,1,1
1783825554,139959685,0,122,0,0,0,16,0,1
1783825555,139956615,0,122,0,0,0,16,0,1
1783825556,139923602,0,122,0,0,0,16,0,1
1783825557,139918312,0,122,0,0,0,16,0,1
1783825558,139921096,0,122,0,0,0,16,0,1
1783825559,139918325,0,122,0,0,0,16,0,1
1783825560,139921110,0,122,0,0,0,16,0,1
1783825561,139920599,0,122,0,0,0,16,0,1
1783825562,139926644,0,122,0,0,0,16,0,1
1783825563,139920894,0,122,0,0,0,16,0,1
1783825564,139924052,0,122,0,0,0,16,0,1
1783825565,139926506,0,122,0,0,0,16,0,1
1783825566,139922276,0,122,0,0,0,16,0,1
1783825567,139924601,0,122,0,0,0,16,0,1
1783825568,139918057,0,122,0,0,0,16,0,1
1783825569,139924847,0,122,0,0,0,16,0,1
1783825570,139925952,0,122,0,0,0,16,0,1
1783825571,139928187,0,122,0,0,0,16,0,1
1783825572,139923553,0,122,0,0,0,16,0,1
1783825573,139922974,0,122,0,0,0,16,0,1
1783825574,139921840,0,122,0,0,0,16,0,1
1783825575,139929041,0,122,0,0,0,16,0,1
1783825576,139921186,0,122,0,0,0,16,0,1
1783825577,139923702,0,122,0,0,0,16,0,1
1783825578,139923830,0,122,0,0,0,16,0,1
1783825579,139924699,0,122,0,0,0,16,0,1
1783825580,139926364,0,122,0,0,0,16,0,1
1783825581,139931290,0,122,0,0,0,16,0,1
1783825582,139934790,0,122,0,0,0,16,0,1
1783825583,139925346,0,122,0,0,0,16,0,1
1783825584,139926662,0,122,0,0,0,16,0,1
1783825585,139925497,0,122,0,0,0,16,0,1
1783825586,139952184,0,122,0,0,0,16,0,1
1783825587,139923631,0,122,0,0,0,16,0,1
1783825588,139924208,0,122,0,0,0,16,0,1
1783825589,139925286,0,122,0,0,0,16,0,1
1783825590,139924846,0,122,0,0,0,16,0,1
1783825591,139920036,0,122,0,0,0,16,0,1
1783825592,139925022,0,122,0,0,0,16,0,1
1783825593,139922213,0,122,0,0,0,16,0,1
1783825594,139926200,1,123,0,0,0,16,0,1
1783825595,139923522,0,123,0,0,0,16,0,1
1783825596,139925955,0,123,0,0,0,16,0,1
1783825597,139924907,0,123,0,0,0,16,0,1
1783825598,139924711,0,123,0,0,0,16,0,1
1783825599,139920368,0,123,0,0,0,16,0,1
1783825600,139924543,0,123,0,0,0,16,0,1
1783825601,139926016,0,123,0,0,0,16,0,1
1783825602,139920285,0,123,0,0,0,16,0,1
1783825603,139934795,0,123,0,0,0,16,0,1
1783825604,139951917,0,123,0,0,0,16,0,1
1783825605,139924262,0,123,0,0,0,16,0,1
1783825606,139922293,0,123,0,0,0,16,0,1
1783825607,139925694,0,123,0,0,0,16,0,1
1783825608,139959595,0,123,0,0,0,16,0,1
1783825609,139925924,0,123,0,0,0,16,0,1
1783825610,139923419,0,123,0,0,0,16,0,1
1783825611,139927711,0,123,0,0,0,16,0,1
1783825612,139915800,0,123,0,0,0,16,0,1
1783825613,139931185,0,123,0,0,0,16,0,1
1783825614,139923331,0,123,0,0,0,16,0,1
1783825615,139920977,0,123,0,0,0,16,0,1
1783825616,139921290,0,123,0,0,0,16,0,1
1783825617,139923066,0,123,0,0,0,16,0,1
1783825618,139925232,0,123,0,0,0,16,0,1
1783825619,139926805,0,123,0,0,0,16,0,1
1783825620,139985990,0,123,0,0,0,16,0,1
1783825621,139924195,0,123,0,0,0,16,0,1
1783825622,139924122,0,123,0,0,0,16,0,1
1783825623,139924031,0,123,0,0,0,16,0,1
1783825624,139924681,0,123,0,0,0,16,0,1
1783825625,139923794,0,123,0,0,0,16,0,1
1783825626,139924186,0,123,0,0,0,16,0,1
1783825627,139924837,0,123,0,0,0,16,0,1
1783825628,139922656,0,123,0,0,0,16,0,1
1783825629,139921641,0,123,0,0,0,16,0,1
1783825630,139922442,0,123,0,0,0,16,0,1
1783825631,139926447,0,123,0,0,0,16,0,1
1783825632,139922009,0,123,0,0,0,16,0,1
1783825633,139921181,0,123,0,0,0,16,0,1
1783825634,139922391,0,123,0,0,0,16,0,1
1783825635,139957065,0,123,0,0,0,16,0,1
1783825636,139924350,0,123,0,0,0,16,0,1
1783825637,139923821,0,123,0,0,0,16,0,1
1783825638,139915700,0,123,0,0,0,16,0,1
1783825639,139924338,0,123,0,0,0,16,0,1
1783825640,139924958,0,123,0,0,0,16,0,1
1783825641,139923061,0,123,0,0,0,16,0,1
1783825642,139923274,0,123,0,0,0,16,0,1
1783825643,139920377,0,123,0,0,0,16,0,1
1783825644,139921129,0,123,0,0,0,16,0,1
1783825645,139924918,0,123,0,0,0,16,0,1
1783825646,139921264,0,123,0,0,0,16,0,1
1783825647,139924165,0,123,0,0,0,16,0,1
1783825648,139922937,0,123,0,0,0,16,0,1
1783825649,139925191,0,123,0,0,0,16,0,1
1783825650,139959334,0,123,0,0,0,16,0,1
1783825651,139924700,0,123,0,0,0,16,0,1
1783825652,139916326,0,123,0,0,0,16,0,1
1783825653,139924674,0,123,0,0,0,16,0,1
1783825654,139925319,0,123,0,0,0,16,0,1
1783825655,139925242,0,123,0,0,0,16,0,1
1783825656,139924277,0,123,0,0,0,16,0,1
1783825657,139925146,0,123,0,0,0,16,0,1
1783825658,139925070,0,123,0,0,0,16,0,1
1783825659,139920995,0,123,0,0,0,16,0,1
1783825660,139923162,0,123,0,0,0,16,0,1
1783825661,139924717,0,123,0,0,0,16,0,1
1783825662,139921847,0,123,0,0,0,16,0,1
1783825663,139923792,0,123,0,0,0,16,0,1
1783825664,139925627,0,123,0,0,0,16,0,1
1783825665,139924628,0,123,0,0,0,16,0,1
1783825666,139923871,0,123,0,0,0,16,0,1
1783825667,139921244,0,123,0,0,0,16,0,1
1783825668,139925395,0,123,0,0,0,16,0,1
1783825669,139922880,0,123,0,0,0,16,0,1
1783825670,139920773,0,123,0,0,0,16,0,1
1783825671,139931314,0,123,0,0,0,16,0,1
1783825672,139922356,0,123,0,0,0,16,0,1
1783825673,139922731,0,123,0,0,0,16,0,1
1783825674,139924274,0,123,0,0,0,16,0,1
1783825675,139928724,0,123,0,0,0,16,0,1
1783825676,139923915,0,123,0,0,0,16,0,1
1783825677,139920941,0,123,0,0,0,16,0,1
1783825678,139930318,0,123,0,0,0,16,0,1
1783825679,139922252,0,123,0,0,0,16,0,1
1783825680,139922297,0,123,0,0,0,16,0,1
1783825681,139931546,0,123,0,0,0,16,0,1
1783825682,139928018,0,123,0,0,0,16,0,1
1783825683,139924119,0,123,0,0,0,16,0,1
1783825684,139923925,0,123,0,0,0,16,0,1
1783825685,139929491,0,123,0,0,0,16,0,1
1783825686,139924427,0,123,0,0,0,16,0,1
1783825687,139926679,0,123,0,0,0,16,0,1
1783825688,139924542,0,123,0,0,0,16,0,1
1783825689,139923220,0,123,0,0,0,16,0,1
1783825690,139922714,0,123,0,0,0,16,0,1
1783825691,139914745,0,123,0,0,0,16,0,1
1783825692,139925536,0,123,0,0,0,16,0,1
1783825693,139925253,0,123,0,0,0,16,0,1
1783825694,139934600,0,123,0,0,0,16,0,1
1783825695,139924262,0,123,0,0,0,16,0,1
1783825696,139924536,0,123,0,0,0,16,0,1
1783825697,140005161,0,123,0,0,0,16,0,1
1783825698,139922788,0,123,0,0,0,16,0,1
1783825699,139923045,0,123,0,0,0,16,0,1
1783825700,139921450,0,123,0,0,0,16,0,1
1783825701,139918689,0,123,0,0,0,16,0,1
1783825702,139920965,0,123,0,0,0,16,0,1
1783825703,139920019,0,123,0,0,0,16,0,1
1783825704,139917278,0,123,0,0,0,16,0,1
1783825705,139920444,0,123,0,0,0,16,0,1
1783825706,139921259,0,123,0,0,0,16,0,1
1783825707,139920167,0,123,0,0,0,16,0,1
1783825708,139919519,0,123,0,0,0,16,0,1
1783825709,139922391,0,123,0,0,0,16,0,1
1783825710,139920522,0,123,0,0,0,16,0,1
1783825711,139921598,0,123,0,0,0,16,0,1
1783825712,139920878,0,123,0,0,0,16,0,1
1783825713,139920788,0,123,0,0,0,16,0,1
1783825714,139920588,0,123,0,0,0,16,0,1
1783825715,139920221,0,123,0,0,0,16,0,1
1783825716,139922632,0,123,0,0,0,16,0,1
1783825717,139922118,0,123,0,0,0,16,0,1
1783825718,139920493,0,123,0,0,0,16,0,1
1783825719,139918665,0,123,0,0,0,16,0,1
1783825720,139917207,0,123,0,0,0,16,0,1
1783825721,139919621,0,123,0,0,0,16,0,1
1783825722,139922497,0,123,0,0,0,16,0,1
1783825723,139922856,0,123,0,0,0,16,0,1
1783825724,139921678,0,123,0,0,0,16,0,1
1783825725,139921666,0,123,0,0,0,16,0,1
1783825726,139929415,0,123,0,0,0,16,0,1
1783825727,139922534,0,123,0,0,0,16,0,1
1783825728,139916895,0,123,0,0,0,16,0,1
1783825729,139918755,0,123,0,0,0,16,0,1
1783825730,139922616,0,123,0,0,0,16,0,1
1783825731,139920200,0,123,0,0,0,16,0,1
1783825732,139922377,0,123,0,0,0,16,0,1
1783825733,139925480,0,123,0,0,0,16,0,1
1783825734,139919972,0,123,0,0,0,16,0,1
1783825735,139919113,0,123,0,0,0,16,0,1
1783825736,139919958,0,123,0,0,0,16,0,1
1783825737,139919007,0,123,0,0,0,16,0,1
1783825738,139918408,0,123,0,0,0,16,0,1
1783825739,139921272,0,123,0,0,0,16,0,1
1783825740,139922767,0,123,0,0,0,16,0,1
1783825741,139917910,0,123,0,0,0,16,0,1
1783825742,139917479,0,123,0,0,0,16,0,1
1783825743,139924104,0,123,0,0,0,16,0,1
1783825744,139921360,0,123,0,0,0,16,0,1
1783825745,139915245,0,123,0,0,0,16,0,1
1783825746,139924668,0,123,0,0,0,16,0,1
1783825747,139921609,0,123,0,0,0,16,0,1
1783825748,139922459,0,123,0,0,0,16,0,1
1783825749,139921123,0,123,0,0,0,16,0,1
1783825750,139921843,0,123,0,0,0,16,0,1
1783825751,139922527,0,123,0,0,0,16,0,1
1783825752,139921915,0,123,0,0,0,16,0,1
1783825753,139923506,0,123,0,0,0,16,0,1
1783825754,139921173,0,123,0,0,0,16,0,1
1783825755,139920339,0,123,0,0,0,16,0,1
1783825756,139922747,0,123,0,0,0,16,0,1
1783825757,139922248,0,123,0,0,0,16,0,1
1783825758,139922138,0,123,0,0,0,16,0,1
1783825759,139921917,0,123,0,0,0,16,0,1
1783825760,139922456,0,123,0,0,0,16,0,1
1783825761,139927458,0,123,0,0,0,16,0,1
1783825762,139929793,0,123,0,0,0,16,0,1
1783825763,139921278,0,123,0,0,0,16,0,1
1783825764,139922948,0,123,0,0,0,16,0,1
1783825765,139918562,0,123,0,0,0,16,0,1
1783825766,139921029,0,123,0,0,0,16,0,1
1783825767,139921107,0,123,0,0,0,16,0,1
1783825768,139922871,0,123,0,0,0,16,0,1
1783825769,139919024,0,123,0,0,0,16,0,1
1783825770,139921382,0,123,0,0,0,16,0,1
1783825771,139920295,0,123,0,0,0,16,0,1
1783825772,139918893,0,123,0,0,0,16,0,1
1783825773,139923807,0,123,0,0,0,16,0,1
1783825774,139922350,0,123,0,0,0,16,0,1
1783825775,139923839,0,123,0,0,0,16,0,1
1783825776,139927606,0,123,0,0,0,16,0,1
1783825777,139924558,0,123,0,0,0,16,0,1
1783825778,139924769,0,123,0,0,0,16,0,1
1783825779,139922407,0,123,0,0,0,16,0,1
1783825780,139922861,0,123,0,0,0,16,0,1
1783825781,139918425,0,123,0,0,0,16,0,1
1783825782,139934823,0,123,0,0,0,16,0,1
1783825783,139925981,0,123,0,0,0,16,0,1
1783825784,139926121,0,123,0,0,0,16,0,1
1783825785,139957631,0,123,0,0,0,16,0,1
1783825786,139928253,0,123,0,0,0,16,0,1
1783825787,139932672,0,123,0,0,0,16,0,1
1783825788,139924146,0,123,0,0,0,16,0,1
1783825789,139958417,0,123,0,0,0,16,0,1
1783825790,139924522,0,123,0,0,0,16,0,1
1783825791,139926220,0,123,0,0,0,16,0,1
1783825792,139926640,0,123,0,0,0,16,0,1
1783825793,139927801,0,123,0,0,0,16,0,1
1783825794,139926666,0,123,0,0,0,16,0,1
1783825795,139923143,0,123,0,0,0,16,0,1
1783825796,139923009,0,123,0,0,0,16,0,1
1783825797,139954579,0,123,0,0,0,16,0,1
1783825798,139925409,0,123,0,0,0,16,0,1
1783825799,139923109,0,123,0,0,0,16,0,1
1783825800,139927254,0,123,0,0,0,16,0,1
1783825801,139923955,0,123,0,0,0,16,0,1
1783825802,139928675,0,123,0,0,0,16,0,1
1783825803,139920302,0,123,0,0,0,16,0,1
1783825804,139917338,0,123,0,0,0,16,0,1
1783825805,139933688,0,123,0,0,0,16,0,1
1783825806,139925798,0,123,0,0,0,16,0,1
1783825807,139929038,0,123,0,0,0,16,0,1
1783825808,139924241,0,123,0,0,0,16,0,1
1783825809,139920334,0,123,0,0,0,16,0,1
1783825810,139923575,0,123,0,0,0,16,0,1
1783825811,139926297,0,123,0,0,0,16,0,1
1783825812,139926613,0,123,0,0,0,16,0,1
1783825813,139922836,0,123,0,0,0,16,0,1
1783825814,139919153,0,123,0,0,0,16,0,1
1783825815,139926451,0,123,0,0,0,16,0,1
1783825816,139931768,0,123,0,0,0,16,0,1
1783825817,139986751,0,123,0,0,0,16,0,1
1783825818,139919328,0,123,0,0,0,16,0,1
1783825819,139923702,0,123,0,0,0,16,0,1
1783825820,139952834,0,123,0,0,0,16,0,1
1783825821,139925709,0,123,0,0,0,16,0,1
1783825822,139925379,0,123,0,0,0,16,0,1
1783825823,139921402,0,123,0,0,0,16,0,1
1783825824,139925814,0,123,0,0,0,16,0,1
1783825825,139924208,0,123,0,0,0,16,0,1
1783825826,139921139,0,123,0,0,0,16,0,1
1783825827,139926108,0,123,0,0,0,16,0,1
1783825828,139925854,0,123,0,0,0,16,0,1
1783825829,139923657,0,123,0,0,0,16,0,1
1783825830,139936200,0,123,0,0,0,16,0,1
1783825831,139927689,0,123,0,0,0,16,0,1
1783825832,139919140,0,123,0,0,0,16,0,1
1783825833,139921370,0,123,0,0,0,16,0,1
1783825834,139926507,0,123,0,0,0,16,0,1
1783825835,139935515,0,123,0,0,0,16,0,1
1783825836,139925876,0,123,0,0,0,16,0,1
1783825837,139918292,0,123,0,0,0,16,0,1
1783825838,139917282,0,123,0,0,0,16,0,1
1783825839,139924884,0,123,0,0,0,16,0,1
1783825840,139931579,0,123,0,0,0,16,0,1
1783825841,139931589,0,123,0,0,0,16,0,1
1783825842,139927173,0,123,0,0,0,16,0,1
1783825843,139925202,0,123,0,0,0,16,0,1
1783825844,139920713,0,123,0,0,0,16,0,1
1783825845,139922428,0,123,0,0,0,16,0,1
1783825846,139921402,0,123,0,0,0,16,0,1
1783825847,139952969,0,123,0,0,0,16,0,1
1783825848,139922703,0,123,0,0,0,16,0,1
1783825849,139921771,0,123,0,0,0,16,0,1
1783825850,139931154,0,123,0,0,0,16,0,1
1783825851,139923778,0,123,0,0,0,16,0,1
1783825852,139923088,0,123,0,0,0,16,0,1
1783825853,139936045,0,123,0,0,0,16,0,1
1783825854,139956189,0,123,0,0,0,16,0,1
1783825855,139928221,0,123,0,0,0,16,0,1
1783825856,139922866,0,123,0,0,0,16,0,1
1783825857,139923677,0,123,0,0,0,16,0,1
1783825858,139924821,0,123,0,0,0,16,0,1
1783825859,139924762,0,123,0,0,0,16,0,1
1783825860,139924315,0,123,0,0,0,16,0,1
1783825861,139926942,0,123,0,0,0,16,0,1
1783825862,139922791,0,123,0,0,0,16,0,1
1783825863,139953918,0,123,0,0,0,16,0,1
1783825864,139922417,0,123,0,0,0,16,0,1
1783825865,139924175,0,123,0,0,0,16,0,1
1783825866,139924785,0,123,0,0,0,16,0,1
1783825867,139919932,0,123,0,0,0,16,0,1
1783825868,139927265,0,123,0,0,0,16,0,1
1783825869,139925190,0,123,0,0,0,16,0,1
1783825870,139924727,0,123,0,0,0,16,0,1
1783825871,139923949,0,123,0,0,0,16,0,1
1783825872,139955190,0,123,0,0,0,16,0,1
1783825873,139923062,0,123,0,0,0,16,0,1
1783825874,139925470,0,123,0,0,0,16,0,1
1783825875,139928805,0,123,0,0,0,16,0,1
1783825876,139926399,0,123,0,0,0,16,0,1
1783825877,139923660,0,123,0,0,0,16,0,1
1783825878,139919977,0,123,0,0,0,16,0,1
1783825879,139923461,0,123,0,0,0,16,0,1
1783825880,139952001,0,123,0,0,0,16,0,1
1783825881,139924171,0,123,0,0,0,16,0,1
1783825882,139923433,0,123,0,0,0,16,0,1
1783825883,139921011,0,123,0,0,0,16,0,1
1783825884,139932811,0,123,0,0,0,16,0,1
1783825885,139925167,0,123,0,0,0,16,0,1
1783825886,139926135,0,123,0,0,0,16,0,1
1783825887,139924306,0,123,0,0,0,16,0,1
1783825888,139924441,0,123,0,0,0,16,0,1
1783825889,139925242,0,123,0,0,0,16,0,1
1783825890,139925933,0,123,0,0,0,16,0,1
1783825891,139931476,0,123,0,0,0,16,0,1
1783825892,139925315,0,123,0,0,0,16,0,1
1783825893,139954655,0,123,0,0,0,16,0,1
1783825894,139923717,0,123,0,0,0,16,0,1
1783825895,139923465,0,123,0,0,0,16,0,1
1783825896,139925361,0,123,0,0,0,16,0,1
1783825897,139932665,0,123,0,0,0,16,0,1
1783825898,139932746,0,123,0,0,0,16,0,1
1783825899,139958014,0,123,0,0,0,16,0,1
1783825900,139923652,0,123,0,0,0,16,0,1
1783825901,139920308,0,123,0,0,0,16,0,1
1783825902,139921484,0,123,0,0,0,16,0,1
1783825903,139924438,0,123,0,0,0,16,0,1
1783825904,139922502,0,123,0,0,0,16,0,1
1783825905,139955345,0,123,0,0,0,16,0,1
1783825906,139924540,0,123,0,0,0,16,0,1
1783825907,139925662,0,123,0,0,0,16,0,1
1783825908,139918320,0,123,0,0,0,16,0,1
1783825909,139921683,0,123,0,0,0,16,0,1
1783825910,139918472,0,123,0,0,0,16,0,1
1783825911,139922650,0,123,0,0,0,16,0,1
1783825912,139925198,0,123,0,0,0,16,0,1
1783825913,139955765,0,123,0,0,0,16,0,1
1783825914,139926314,0,123,0,0,0,16,0,1
1783825915,139924845,0,123,0,0,0,16,0,1
1783825916,139921191,0,123,0,0,0,16,0,1
1783825917,139925982,0,123,0,0,0,16,0,1
1783825918,139923384,0,123,0,0,0,16,0,1
1783825919,139921693,0,123,0,0,0,16,0,1
1783825920,139925003,0,123,0,0,0,16,0,1
1783825921,139925128,0,123,0,0,0,16,0,1
1783825922,139924623,0,123,0,0,0,16,0,1
1783825923,139924749,0,123,0,0,0,16,0,1
1783825924,139921393,0,123,0,0,0,16,0,1
1783825925,139920723,0,123,0,0,0,16,0,1
1783825926,139922331,0,123,0,0,0,16,0,1
1783825927,139958716,0,123,0,0,0,16,0,1
1783825928,139926158,0,123,0,0,0,16,0,1
1783825929,139922581,0,123,0,0,0,16,0,1
1783825930,139953616,0,123,0,0,0,16,0,1
1783825931,139926021,0,123,0,0,0,16,0,1
1783825932,139922760,0,123,0,0,0,16,0,1
1783825933,139923370,0,123,0,0,0,16,0,1
1783825934,139921535,0,123,0,0,0,16,0,1
1783825935,139923849,1,124,0,0,0,16,0,1
1783825936,139917885,0,124,0,0,0,16,0,1
1783825937,139922384,0,124,0,0,0,16,0,1
1783825938,139916551,0,124,0,0,0,16,0,1
1783825939,139919051,0,124,0,0,0,16,0,1
1783825940,139923125,0,124,0,0,0,16,0,1
1783825941,139922311,0,124,0,0,0,16,0,1
1783825942,139926182,0,124,0,0,0,16,0,1
1783825943,139926794,0,124,0,0,0,16,0,1
1783825944,139925017,0,124,0,0,0,16,0,1
1783825945,139925592,0,124,0,0,0,16,0,1
1783825946,139925002,0,124,0,0,0,16,0,1
1783825947,139922392,0,124,0,0,0,16,0,1
1783825948,139922728,0,124,0,0,0,16,0,1
1783825949,139924156,0,124,0,0,0,16,0,1
1783825950,139921751,0,124,0,0,0,16,0,1
1783825951,139924180,0,124,0,0,0,16,0,1
1783825952,139923035,0,124,0,0,0,16,0,1
1783825953,139922131,0,124,0,0,0,16,0,1
1783825954,139925653,0,124,0,0,0,16,0,1
1783825955,139921305,0,124,0,0,0,16,0,1
1783825956,139960642,0,124,0,0,0,16,0,1
1783825957,139925036,0,124,0,0,0,16,0,1
1783825958,139956411,0,124,0,0,0,16,0,1
1783825959,139925286,0,124,0,0,0,16,0,1
1783825960,139924884,0,124,0,0,0,16,0,1
1783825961,139953945,0,124,0,0,0,16,0,1
1783825962,139924969,0,124,0,0,0,16,0,1
1783825963,139927012,0,124,0,0,0,16,0,1
1783825964,139932906,0,124,0,0,0,16,0,1
1783825965,139930468,0,124,0,0,0,16,0,1
1783825966,139924308,0,124,0,0,0,16,0,1
1783825967,139926908,0,124,0,0,0,16,0,1
1783825968,139925285,0,124,0,0,0,16,0,1
1783825969,139926625,0,124,0,0,0,16,0,1
1783825970,139918781,0,124,0,0,0,16,0,1
1783825971,139949677,0,124,0,0,0,16,0,1
1783825972,139920538,0,124,0,0,0,16,0,1
1783825973,139928231,0,124,0,0,0,16,0,1
1783825974,139924980,0,124,0,0,0,16,0,1
1783825975,139926322,0,124,0,0,0,16,0,1
1783825976,139925886,0,124,0,0,0,16,0,1
1783825977,139922044,0,124,0,0,0,16,0,1
1783825978,139926720,0,124,0,0,0,16,0,1
1783825979,139924285,0,124,0,0,0,16,0,1
1783825980,139925850,0,124,0,0,0,16,0,1
1783825981,139935971,0,124,0,0,0,16,0,1
1783825982,139925945,0,124,0,0,0,16,0,1
1783825983,139917863,0,124,0,0,0,16,0,1
1783825984,139917725,0,124,0,0,0,16,0,1
1783825985,139925995,0,124,0,0,0,16,0,1
1783825986,139926192,0,124,0,0,0,16,0,1
1783825987,139926129,0,124,0,0,0,16,0,1
1783825988,139958399,0,124,0,0,0,16,0,1
1783825989,139917412,0,124,0,0,0,16,0,1
1783825990,139922664,0,124,0,0,0,16,0,1
1783825991,139933732,0,124,0,0,0,16,0,1
1783825992,139923930,0,124,0,0,0,16,0,1
1783825993,139919573,0,124,0,0,0,16,0,1
1783825994,139926826,0,124,0,0,0,16,0,1
1783825995,139925154,0,124,0,0,0,16,0,1
1783825996,139936668,0,124,0,0,0,16,0,1
1783825997,139928015,0,124,0,0,0,16,0,1
1783825998,139923658,0,124,0,0,0,16,0,1
1783825999,139926950,0,124,0,0,0,16,0,1
1783826000,139972908,0,124,0,0,0,16,0,1
1783826001,139926127,0,124,0,0,0,16,0,1
1783826002,139927179,0,124,0,0,0,16,0,1
1783826003,139925286,0,124,0,0,0,16,0,1
1783826004,139923246,0,124,0,0,0,16,0,1
1783826005,139921280,0,124,0,0,0,16,0,1
1783826006,139925611,0,124,0,0,0,16,0,1
1783826007,139921293,0,124,0,0,0,16,0,1
1783826008,139921217,0,124,0,0,0,16,0,1
1783826009,139925011,0,124,0,0,0,16,0,1
1783826010,139925064,0,124,0,0,0,16,0,1
1783826011,139922340,0,124,0,0,0,16,0,1
1783826012,139956505,0,124,0,0,0,16,0,1
1783826013,139924523,0,124,0,0,0,16,0,1
1783826014,139926299,0,124,0,0,0,16,0,1
1783826015,139925891,0,124,0,0,0,16,0,1
1783826016,139924427,0,124,0,0,0,16,0,1
1783826017,139924260,0,124,0,0,0,16,0,1
1783826018,139918575,0,124,0,0,0,16,0,1
1783826019,139924334,0,124,0,0,0,16,0,1
1783826020,139922834,0,124,0,0,0,16,0,1
1783826021,139923927,0,124,0,0,0,16,0,1
1783826022,139924076,0,124,0,0,0,16,0,1
1783826023,139922243,0,124,0,0,0,16,0,1
1783826024,139922559,0,124,0,0,0,16,0,1
1783826025,139925542,0,124,0,0,0,16,0,1
1783826026,139925506,0,124,0,0,0,16,0,1
1783826027,139924730,0,124,0,0,0,16,0,1
1783826028,139924010,0,124,0,0,0,16,0,1
1783826029,139924531,0,124,0,0,0,16,0,1
1783826030,139915052,0,124,0,0,0,16,0,1
1783826031,139923332,0,124,0,0,0,16,0,1
1783826032,139922316,0,124,0,0,0,16,0,1
1783826033,139924504,0,124,0,0,0,16,0,1
1783826034,139924785,0,124,0,0,0,16,0,1
1783826035,139925751,0,124,0,0,0,16,0,1
1783826036,139956736,0,124,0,0,0,16,0,1
1783826037,139953536,0,124,0,0,0,16,0,1
1783826038,139922337,0,124,0,0,0,16,0,1
1783826039,139924582,0,124,0,0,0,16,0,1
1783826040,139925438,0,124,0,0,0,16,0,1
1783826041,139923850,0,124,0,0,0,16,0,1
1783826042,139925614,0,124,0,0,0,16,0,1
1783826043,139924878,0,124,0,0,0,16,0,1
1783826044,139921791,0,124,0,0,0,16,0,1
1783826045,139917574,0,124,0,0,0,16,0,1
1783826046,139923135,0,124,0,0,0,16,0,1
1783826047,139922715,0,124,0,0,0,16,0,1
1783826048,139955443,0,124,0,0,0,16,0,1
1783826049,139924505,0,124,0,0,0,16,0,1
1783826050,139926104,0,124,0,0,0,16,0,1
1783826051,139917703,0,124,0,0,0,16,0,1
1783826052,139920766,0,124,0,0,0,16,0,1
1783826053,139918439,0,124,0,0,0,16,0,1
1783826054,139924002,0,124,0,0,0,16,0,1
1783826055,139922750,0,124,0,0,0,16,0,1
1783826056,139924887,0,124,0,0,0,16,0,1
1783826057,139924210,0,124,0,0,0,16,0,1
1783826058,139925607,0,124,0,0,0,16,0,1
1783826059,139925560,0,124,0,0,0,16,0,1
1783826060,139914920,0,124,0,0,0,16,0,1
1783826061,139926225,0,124,0,0,0,16,0,1
1783826062,139924697,0,124,0,0,0,16,0,1
1783826063,139921224,0,124,0,0,0,16,0,1
1783826064,139958140,0,124,0,0,0,16,0,1
1783826065,139922076,0,124,0,0,0,16,0,1
1783826066,139925086,0,124,0,0,0,16,0,1
1783826067,139926058,0,124,0,0,0,16,0,1
1783826068,139956438,0,124,0,0,0,16,0,1
1783826069,139917542,0,124,0,0,0,16,0,1
1783826070,139947218,0,124,0,0,0,16,0,1
1783826071,139928525,0,124,0,0,0,16,0,1
1783826072,139957814,0,124,0,0,0,16,0,1
1783826073,139924658,0,124,0,0,0,16,0,1
1783826074,139926429,0,124,0,0,0,16,0,1
1783826075,139923662,0,124,0,0,0,16,0,1
1783826076,139922285,0,124,0,0,0,16,0,1
1783826077,139925019,0,124,0,0,0,16,0,1
1783826078,139925531,0,124,0,0,0,16,0,1
1783826079,139926747,0,124,0,0,0,16,0,1
1783826080,139926333,0,124,0,0,0,16,0,1
1783826081,139935327,0,124,0,0,0,16,0,1
1783826082,139925173,0,124,0,0,0,16,0,1
1783826083,139920575,0,124,0,0,0,16,0,1
1783826084,139926014,0,124,0,0,0,16,0,1
1783826085,139929879,0,124,0,0,0,16,0,1
1783826086,139957392,0,124,0,0,0,16,0,1
1783826087,139926443,0,124,0,0,0,16,0,1
1783826088,139959345,0,124,0,0,0,16,0,1
1783826089,139934063,0,124,0,0,0,16,0,1
1783826090,139922596,0,124,0,0,0,16,0,1
1783826091,139932907,0,124,0,0,0,16,0,1
