Realtime_Seconds,Realtime_Nanoseconds,Interval_Unknown,Total_Unknown,Interval_Dropped,Total_Dropped,Interval_Truncated,Total_Truncated,Current_Queue,Max_Queue
1783789516,938360089,0,20,0,0,0,0,0,1
1783789517,938358737,0,20,0,0,0,0,0,1
1783789518,938359202,0,20,0,0,0,0,0,1
1783789519,938360465,0,20,0,0,0,0,0,1
1783789520,938360729,0,20,0,0,0,0,0,1
1783789521,938357550,0,20,0,0,0,0,0,1
1783789522,938361817,0,20,0,0,0,0,0,1
1783789523,938361475,0,20,0,0,0,0,0,1
1783789524,938358542,0,20,0,0,0,0,0,1
1783789525,938359462,1,21,0,0,0,0,0,1
1783789526,938362180,0,21,0,0,0,0,0,1
1783789527,938360973,0,21,0,0,0,0,0,1
1783789528,938355898,0,21,0,0,0,0,0,1
1783789529,938354491,0,21,0,0,0,0,0,1
1783789530,938361289,0,21,0,0,0,0,0,1
1783789531,938358404,0,21,0,0,0,0,0,1
1783789532,938358001,0,21,0,0,0,0,0,1
1783789533,938359452,0,21,0,0,0,0,0,1
1783789534,938399885,0,21,0,0,0,0,0,1
1783789535,938399043,0,21,0,0,0,0,0,1
1783789536,938424146,0,21,0,0,0,0,0,1
1783789537,938361678,0,21,0,0,0,0,0,1
1783789538,938361895,0,21,0,0,0,0,0,1
1783789539,938396632,0,21,0,0,0,0,0,1
1783789540,938359539,0,21,0,0,0,0,0,1
1783789541,938361316,0,21,0,0,0,0,0,1
1783789542,938361892,0,21,0,0,0,0,0,1
1783789543,938356691,0,21,0,0,0,0,0,1
1783789544,938361565,0,21,0,0,0,0,0,1
1783789545,938360534,0,21,0,0,0,0,0,1
1783789546,938361338,0,21,0,0,0,0,0,1
1783789547,938368068,0,21,0,0,0,0,0,1
1783789548,938360153,0,21,0,0,0,0,0,1
1783789549,938394164,0,21,0,0,0,0,0,1
1783789550,938357604,0,21,0,0,0,0,0,1
1783789551,938358044,0,21,0,0,0,0,0,1
1783789552,938361042,0,21,0,0,0,0,0,1
1783789553,938362374,0,21,0,0,0,0,0,1
1783789554,938361041,0,21,0,0,0,0,0,1
1783789555,938358580,0,21,0,0,0,0,0,1
1783789556,938355009,0,21,0,0,0,0,0,1
1783789557,938361144,0,21,0,0,0,0,0,1
1783789558,938362057,0,21,0,0,0,0,0,1
1783789559,938392305,0,21,0,0,0,0,0,1
1783789560,938393537,0,21,0,0,0,0,0,1
1783789561,938360825,0,21,0,0,0,0,0,1
1783789562,938361911,0,21,0,0,0,0,0,1
1783789563,938372499,0,21,0,0,0,0,0,1
1783789564,938370051,0,21,0,0,0,0,0,1
1783789565,938356474,0,21,0,0,0,0,0,1
1783789566,938359085,0,21,0,0,0,0,0,1
1783789567,938391418,0,21,0,0,0,0,0,2
1783789568,938360513,0,21,0,0,0,0,0,1
1783789569,938360516,0,21,0,0,0,0,0,1
1783789570,938352984,0,21,0,0,0,0,0,1
1783789571,938361620,0,21,0,0,0,0,0,1
1783789572,938361794,0,21,0,0,0,0,0,1
1783789573,938354859,0,21,0,0,0,0,0,1
1783789574,938361073,0,21,0,0,0,0,0,1
1783789575,938361807,0,21,0,0,0,0,0,1
1783789576,938361320,0,21,0,0,0,0,0,1
1783789577,938362205,0,21,0,0,0,0,0,1
1783789578,938360740,0,21,0,0,0,0,0,1
1783789579,938361368,0,21,0,0,0,0,0,1
1783789580,938360720,0,21,0,0,0,0,0,1
1783789581,938360925,0,21,0,0,0,0,0,1
1783789582,938358613,0,21,0,0,0,0,0,1
1783789583,938390895,0,21,0,0,0,0,0,1
1783789584,938358197,0,21,0,0,0,0,0,1
1783789585,938390871,0,21,0,0,0,0,0,1
1783789586,938361157,0,21,0,0,0,0,0,2
1783789587,938361871,0,21,0,0,0,0,0,1
1783789588,938355197,0,21,0,0,0,0,0,1
1783789589,938359357,0,21,0,0,0,0,0,1
1783789590,938360408,0,21,0,0,0,0,0,1
1783789591,938361349,0,21,0,0,0,0,0,1
1783789592,938359125,0,21,0,0,0,0,0,1
1783789593,938361754,0,21,0,0,0,0,0,1
1783789594,938358348,0,21,0,0,0,0,0,1
1783789595,938360757,0,21,0,0,0,0,0,1
1783789596,938358409,0,21,0,0,0,0,0,1
1783789597,938360895,0,21,0,0,0,0,0,1
1783789598,938359160,0,21,0,0,0,0,0,1
1783789599,938358557,0,21,0,0,0,0,0,1
1783789600,938360547,0,21,0,0,0,0,0,1
1783789601,938358742,0,21,0,0,0,0,0,1
1783789602,938353679,0,21,0,0,0,0,0,1
1783789603,938360136,0,21,0,0,0,0,0,1
1783789604,938359836,0,21,0,0,0,0,0,1
1783789605,938359351,1,22,0,0,1,1,0,1
1783789606,938360053,0,22,0,0,0,1,0,1
1783789607,938360423,0,22,0,0,0,1,0,1
1783789608,938359090,0,22,0,0,0,1,0,1
1783789609,938393073,0,22,0,0,0,1,0,1
1783789610,938360262,0,22,0,0,0,1,0,1
1783789611,938356119,0,22,0,0,0,1,0,1
1783789612,938353958,0,22,0,0,0,1,0,1
1783789613,938362224,0,22,0,0,0,1,0,1
1783789614,938361492,0,22,0,0,0,1,0,1
1783789615,938360132,0,22,0,0,0,1,0,1
1783789616,938362661,0,22,0,0,0,1,0,1
1783789617,938359248,0,22,0,0,0,1,0,1
1783789618,938355743,0,22,0,0,0,1,0,1
1783789619,938358980,0,22,0,0,0,1,0,1
1783789620,938360922,0,22,0,0,0,1,0,1
1783789621,938359421,0,22,0,0,0,1,0,1
1783789622,938358181,0,22,0,0,0,1,0,1
1783789623,938369904,0,22,0,0,0,1,0,1
1783789624,938360463,0,22,0,0,0,1,0,1
1783789625,938407929,0,22,0,0,0,1,0,1
1783789626,938443194,0,22,0,0,0,1,0,1
1783789627,938360701,0,22,0,0,0,1,0,1
1783789628,938363857,0,22,0,0,0,1,0,1
1783789629,938362718,0,22,0,0,0,1,0,1
1783789630,938369487,0,22,0,0,0,1,0,1
1783789631,938359795,0,22,0,0,0,1,0,1
1783789632,938362031,0,22,0,0,0,1,0,1
1783789633,938364452,0,22,0,0,0,1,0,1
1783789634,938363504,0,22,0,0,0,1,0,1
1783789635,938361632,0,22,0,0,0,1,0,1
1783789636,938362224,0,22,0,0,0,1,0,1
1783789637,938362632,0,22,0,0,0,1,0,1
1783789638,938356449,0,22,0,0,0,1,0,1
1783789639,938363526,0,22,0,0,0,1,0,1
1783789640,938361567,0,22,0,0,0,1,0,1
1783789641,938363331,0,22,0,0,0,1,0,1
1783789642,938359209,0,22,0,0,0,1,0,1
1783789643,938361883,0,22,0,0,0,1,0,1
1783789644,938356244,0,22,0,0,0,1,0,1
1783789645,938360458,0,22,0,0,0,1,0,1
1783789646,938362710,0,22,0,0,0,1,0,1
1783789647,938361167,0,22,0,0,0,1,0,1
1783789648,938361867,0,22,0,0,0,1,0,1
1783789649,938359178,0,22,0,0,0,1,0,1
1783789650,938361213,0,22,0,0,0,1,0,1
1783789651,938362490,0,22,0,0,0,1,0,1
1783789652,938361472,0,22,0,0,0,1,0,1
1783789653,938358473,0,22,0,0,0,1,0,1
1783789654,938361735,0,22,0,0,0,1,0,1
1783789655,938361276,0,22,0,0,0,1,0,1
1783789656,938419725,0,22,0,0,0,1,0,1
1783789657,938356380,0,22,0,0,0,1,0,1
1783789658,938360646,0,22,0,0,0,1,0,1
1783789659,938360729,0,22,0,0,0,1,0,1
1783789660,938354276,0,22,0,0,0,1,0,1
1783789661,938362676,0,22,0,0,0,1,0,1
1783789662,938363169,0,22,0,0,0,1,0,1
1783789663,938363479,0,22,0,0,0,1,0,1
1783789664,938369660,0,22,0,0,0,1,0,1
1783789665,938359972,0,22,0,0,0,1,0,1
1783789666,938367637,0,22,0,0,0,1,0,1
1783789667,938366081,0,22,0,0,0,1,0,1
1783789668,938360100,0,22,0,0,0,1,0,1
1783789669,938361583,0,22,0,0,0,1,0,1
1783789670,938358808,0,22,0,0,0,1,0,1
1783789671,938360886,0,22,0,0,0,1,0,1
1783789672,938356355,0,22,0,0,0,1,0,1
1783789673,938361972,0,22,0,0,0,1,0,1
1783789674,938361924,0,22,0,0,0,1,0,1
1783789675,938361859,0,22,0,0,0,1,0,1
1783789676,938362331,0,22,0,0,0,1,0,1
1783789677,938361657,0,22,0,0,0,1,0,1
1783789678,938361503,0,22,0,0,0,1,0,1
1783789679,938354960,0,22,0,0,0,1,0,1
1783789680,938360641,0,22,0,0,0,1,0,1
1783789681,938359694,0,22,0,0,0,1,0,1
1783789682,938385303,0,22,0,0,0,1,0,1
1783789683,938361488,0,22,0,0,0,1,0,1
1783789684,938361470,0,22,0,0,0,1,0,1
1783789685,938360693,0,22,0,0,0,1,0,1
1783789686,938351788,0,22,0,0,0,1,0,1
1783789687,938354718,0,22,0,0,0,1,0,1
1783789688,938362186,0,22,0,0,0,1,0,1
1783789689,938359822,0,22,0,0,0,1,0,1
1783789690,938359403,0,22,0,0,0,1,0,1
1783789691,938362633,0,22,0,0,0,1,0,1
1783789692,938360254,0,22,0,0,0,1,0,1
1783789693,938361134,0,22,0,0,0,1,0,1
1783789694,938361202,0,22,0,0,0,1,0,1
1783789695,938358122,0,22,0,0,0,1,0,1
1783789696,938359932,0,22,0,0,0,1,0,1
1783789697,938362224,0,22,0,0,0,1,0,1
1783789698,938357907,0,22,0,0,0,1,0,1
1783789699,938359979,0,22,0,0,0,1,0,1
1783789700,938392812,0,22,0,0,0,1,0,1
1783789701,938370609,0,22,0,0,0,1,0,1
1783789702,938357185,0,22,0,0,0,1,0,1
1783789703,938363762,0,22,0,0,0,1,0,1
1783789704,938369784,0,22,0,0,0,1,0,1
1783789705,938360604,0,22,0,0,0,1,0,1
1783789706,938370462,0,22,0,0,0,1,0,1
1783789707,938371284,0,22,0,0,0,1,0,1
1783789708,938362348,0,22,0,0,0,1,0,1
1783789709,938357043,0,22,0,0,0,1,0,1
1783789710,938359423,0,22,0,0,0,1,0,1
1783789711,938360490,0,22,0,0,0,1,0,1
1783789712,938361799,0,22,0,0,0,1,0,1
1783789713,938361998,0,22,0,0,0,1,0,1
1783789714,938361013,0,22,0,0,0,1,0,1
1783789715,938359788,0,22,0,0,0,1,0,1
1783789716,938361508,0,22,0,0,0,1,0,1
1783789717,938383192,0,22,0,0,0,1,0,1
1783789718,938362082,0,22,0,0,0,1,0,1
1783789719,938359824,0,22,0,0,0,1,0,1
1783789720,938357789,0,22,0,0,0,1,0,1
1783789721,938358441,0,22,0,0,0,1,0,1
1783789722,938396668,0,22,0,0,0,1,0,1
1783789723,938369544,0,22,0,0,0,1,0,1
1783789724,938364921,0,22,0,0,0,1,0,1
1783789725,938360669,0,22,0,0,0,1,0,1
1783789726,938361437,0,22,0,0,0,1,0,1
1783789727,938360725,0,22,0,0,0,1,0,1
1783789728,938359587,0,22,0,0,0,1,0,1
1783789729,938360025,0,22,0,0,0,1,0,1
1783789730,938362371,0,22,0,0,0,1,0,1
1783789731,938359608,0,22,0,0,0,1,0,1
1783789732,938392548,0,22,0,0,0,1,0,1
1783789733,938366787,0,22,0,0,0,1,0,1
1783789734,938358063,0,22,0,0,0,1,0,1
1783789735,938391377,0,22,0,0,0,1,0,1
1783789736,938362692,1,23,0,0,0,1,0,1
1783789737,938385953,0,23,0,0,0,1,0,1
1783789738,938363382,0,23,0,0,0,1,0,1
1783789739,938359756,0,23,0,0,0,1,0,1
1783789740,938356964,0,23,0,0,0,1,0,1
1783789741,938358081,0,23,0,0,0,1,0,1
1783789742,938371994,0,23,0,0,0,1,0,1
1783789743,938369706,0,23,0,0,0,1,0,1
1783789744,938368011,0,23,0,0,0,1,0,1
1783789745,938361724,0,23,0,0,0,1,0,1
1783789746,938361938,0,23,0,0,0,1,0,1
1783789747,938359357,0,23,0,0,0,1,0,1
1783789748,938359518,0,23,0,0,0,1,0,1
1783789749,938360476,0,23,0,0,0,1,0,1
1783789750,938362472,0,23,0,0,0,1,0,1
1783789751,938361339,0,23,0,0,0,1,0,1
1783789752,938362319,0,23,0,0,0,1,0,1
1783789753,938361262,0,23,0,0,0,1,0,1
1783789754,938414299,0,23,0,0,0,1,0,1
1783789755,938361818,0,23,0,0,0,1,0,1
1783789756,938359709,0,23,0,0,0,1,0,1
1783789757,938361471,0,23,0,0,0,1,0,1
1783789758,938362235,0,23,0,0,0,1,0,1
1783789759,938362739,0,23,0,0,0,1,0,1
1783789760,938389597,0,23,0,0,0,1,0,1
1783789761,938372937,0,23,0,0,0,1,0,1
1783789762,938360704,0,23,0,0,0,1,0,1
1783789763,938364713,0,23,0,0,0,1,0,1
1783789764,938391463,0,23,0,0,0,1,0,1
1783789765,938359696,0,23,0,0,0,1,0,1
1783789766,938362485,0,23,0,0,0,1,0,1
1783789767,938388813,0,23,0,0,0,1,0,1
1783789768,938359160,0,23,0,0,0,1,0,1
1783789769,938361248,0,23,0,0,0,1,0,1
1783789770,938360912,0,23,0,0,0,1,0,1
1783789771,938363910,0,23,0,0,0,1,0,1
1783789772,938361909,0,23,0,0,0,1,0,1
1783789773,938368186,0,23,0,0,0,1,0,1
1783789774,938368946,0,23,0,0,0,1,0,1
1783789775,938366707,0,23,0,0,0,1,0,1
1783789776,938366895,0,23,0,0,0,1,0,1
1783789777,938369620,0,23,0,0,0,1,0,2
1783789778,938357699,0,23,0,0,0,1,0,1
1783789779,938358593,0,23,0,0,0,1,0,1
1783789780,938369673,0,23,0,0,0,1,0,1
1783789781,938361329,0,23,0,0,0,1,0,1
1783789782,938370837,0,23,0,0,0,1,0,1
1783789783,938361772,0,23,0,0,0,1,0,1
1783789784,938367523,0,23,0,0,0,1,0,1
1783789785,938361979,0,23,0,0,0,1,0,1
1783789786,938367250,0,23,0,0,0,1,0,1
1783789787,938394447,0,23,0,0,0,1,0,1
1783789788,938362498,0,23,0,0,0,1,0,1
1783789789,938369624,0,23,0,0,0,1,0,1
1783789790,938399917,0,23,0,0,0,1,0,1
1783789791,938357841,0,23,0,0,0,1,0,1
1783789792,938366007,0,23,0,0,0,1,0,1
1783789793,938361266,0,23,0,0,0,1,0,1
1783789794,938363489,0,23,0,0,0,1,0,1
1783789795,938363194,0,23,0,0,0,1,0,1
1783789796,938362993,0,23,0,0,0,1,0,1
1783789797,938370811,0,23,0,0,0,1,0,1
1783789798,938360927,0,23,0,0,0,1,0,1
1783789799,938359099,0,23,0,0,0,1,0,1
1783789800,938361086,0,23,0,0,0,1,0,1
1783789801,938365297,0,23,0,0,0,1,0,1
1783789802,938368434,0,23,0,0,0,1,0,1
1783789803,938363054,0,23,0,0,0,1,0,1
1783789804,938366749,0,23,0,0,0,1,0,1
1783789805,938367797,0,23,0,0,0,1,0,1
1783789806,938363105,0,23,0,0,0,1,0,1
1783789807,938367636,0,23,0,0,0,1,0,1
1783789808,938357149,0,23,0,0,0,1,0,1
1783789809,938368700,0,23,0,0,0,1,0,1
1783789810,938372141,0,23,0,0,0,1,0,1
1783789811,938367971,0,23,0,0,0,1,0,1
1783789812,938366822,0,23,0,0,0,1,0,1
1783789813,938361821,0,23,0,0,0,1,0,1
1783789814,938366710,0,23,0,0,0,1,0,1
1783789815,938367303,0,23,0,0,0,1,0,1
1783789816,938365194,0,23,0,0,0,1,0,1
1783789817,938360715,0,23,0,0,0,1,0,1
1783789818,938367552,0,23,0,0,0,1,0,1
1783789819,938366722,0,23,0,0,0,1,0,1
1783789820,938402579,0,23,0,0,0,1,0,1
1783789821,938366660,0,23,0,0,0,1,0,1
1783789822,938359870,0,23,0,0,0,1,0,1
1783789823,938360563,0,23,0,0,0,1,0,1
1783789824,938357591,0,23,0,0,0,1,0,1
1783789825,938405600,0,23,0,0,0,1,0,1
1783789826,938360573,0,23,0,0,0,1,0,1
1783789827,938360973,0,23,0,0,0,1,0,1
1783789828,938359022,0,23,0,0,0,1,0,1
1783789829,938354813,0,23,0,0,0,1,0,1
1783789830,938370160,0,23,0,0,0,1,0,1
1783789831,938356527,0,23,0,0,0,1,0,1
1783789832,938358653,0,23,0,0,0,1,0,1
1783789833,938361910,0,23,0,0,0,1,0,1
1783789834,938368798,0,23,0,0,0,1,0,1
1783789835,938368741,0,23,0,0,0,1,0,1
1783789836,938360242,0,23,0,0,0,1,0,1
1783789837,938400280,0,23,0,0,0,1,0,1
1783789838,938357541,0,23,0,0,0,1,0,1
1783789839,938367803,0,23,0,0,0,1,0,1
1783789840,938400788,0,23,0,0,0,1,0,1
1783789841,938357256,0,23,0,0,0,1,0,1
1783789842,938365057,0,23,0,0,0,1,0,1
1783789843,938362045,0,23,0,0,0,1,0,1
1783789844,938365255,0,23,0,0,0,1,0,1
1783789845,938370207,0,23,0,0,0,1,0,1
1783789846,938369012,0,23,0,0,0,1,0,1
1783789847,938366911,0,23,0,0,0,1,0,1
1783789848,938356736,0,23,0,0,0,1,0,1
1783789849,938399968,0,23,0,0,0,1,0,1
1783789850,938367295,0,23,0,0,0,1,0,1
1783789851,938359882,0,23,0,0,0,1,0,1
1783789852,938393544,0,23,0,0,0,1,0,1
1783789853,938371336,0,23,0,0,0,1,0,1
1783789854,938355610,0,23,0,0,0,1,0,1
1783789855,938362941,0,23,0,0,0,1,0,1
1783789856,938387957,0,23,0,0,0,1,0,1
1783789857,938360197,0,23,0,0,0,1,0,1
1783789858,938393382,0,23,0,0,0,1,0,1
1783789859,938356420,0,23,0,0,0,1,0,1
1783789860,938387088,0,23,0,0,0,1,0,1
1783789861,938360053,0,23,0,0,0,1,0,1
1783789862,938360834,0,23,0,0,0,1,0,1
1783789863,938360930,0,23,0,0,0,1,0,1
1783789864,938391045,0,23,0,0,0,1,0,1
1783789865,938390180,0,23,0,0,0,1,0,1
1783789866,938359150,0,23,0,0,0,1,0,1
1783789867,938357323,0,23,0,0,0,1,0,1
1783789868,938360424,0,23,0,0,0,1,0,1
1783789869,938446302,0,23,0,0,0,1,0,1
1783789870,938357645,0,23,0,0,0,1,0,1
1783789871,938356914,0,23,0,0,0,1,0,1
1783789872,938371073,0,23,0,0,0,1,0,1
1783789873,938361474,0,23,0,0,0,1,0,1
1783789874,938357764,0,23,0,0,0,1,0,1
1783789875,938358851,0,23,0,0,0,1,0,1
1783789876,938355254,0,23,0,0,0,1,0,1
1783789877,938366843,0,23,0,0,0,1,0,1
1783789878,938367432,0,23,0,0,0,1,0,1
1783789879,938360689,0,23,0,0,0,1,0,1
1783789880,938359484,0,23,0,0,0,1,0,1
1783789881,938359761,0,23,0,0,0,1,0,1
1783789882,938361669,0,23,0,0,0,1,0,1
1783789883,938368558,0,23,0,0,0,1,0,1
1783789884,938367245,0,23,0,0,0,1,0,1
1783789885,938357710,0,23,0,0,0,1,0,1
1783789886,938370658,0,23,0,0,0,1,0,1
1783789887,938370587,0,23,0,0,0,1,0,1
1783789888,938360963,0,23,0,0,0,1,0,1
1783789889,938361505,0,23,0,0,0,1,0,1
1783789890,938361381,0,23,0,0,0,1,0,1
1783789891,938358740,0,23,0,0,0,1,0,1
1783789892,938357896,0,23,0,0,0,1,0,1
1783789893,938360663,0,23,0,0,0,1,0,1
1783789894,938360636,0,23,0,0,0,1,0,1
1783789895,938361386,0,23,0,0,0,1,0,1
1783789896,938362397,0,23,0,0,0,1,0,1
1783789897,938361278,0,23,0,0,0,1,0,1
1783789898,938363198,0,23,0,0,0,1,0,1
1783789899,938357563,0,23,0,0,0,1,0,1
1783789900,938359909,0,23,0,0,0,1,0,1
1783789901,938361331,0,23,0,0,0,1,0,1
1783789902,938362105,0,23,0,0,0,1,0,1
1783789903,938361288,0,23,0,0,0,1,0,1
1783789904,938354378,0,23,0,0,0,1,0,1
1783789905,938360655,0,23,0,0,0,1,0,1
1783789906,938359043,0,23,0,0,0,1,0,1
1783789907,938360210,0,23,0,0,0,1,0,1
1783789908,938369192,0,23,0,0,0,1,0,1
1783789909,938368935,0,23,0,0,0,1,0,1
1783789910,938362604,0,23,0,0,0,1,0,1
1783789911,938350236,0,23,0,0,0,1,0,1
1783789912,938361110,0,23,0,0,0,1,0,1
1783789913,938372559,0,23,0,0,0,1,0,1
1783789914,938358083,0,23,0,0,0,1,0,1
1783789915,938359737,0,23,0,0,0,1,0,1
1783789916,938396632,0,23,0,0,0,1,0,1
1783789917,938362270,0,23,0,0,0,1,0,1
1783789918,938364444,0,23,0,0,0,1,0,1
1783789919,938386916,0,23,0,0,0,1,0,1
1783789920,938360352,0,23,0,0,0,1,0,1
1783789921,938359621,0,23,0,0,0,1,0,1
1783789922,938357576,0,23,0,0,0,1,0,1
1783789923,938362681,0,23,0,0,0,1,0,1
1783789924,938372471,0,23,0,0,0,1,0,1
1783789925,938359743,0,23,0,0,0,1,0,1
1783789926,938358831,0,23,0,0,0,1,0,1
1783789927,938360456,0,23,0,0,0,1,0,1
1783789928,938361286,0,23,0,0,0,1,0,1
1783789929,938361321,0,23,0,0,0,1,0,1
1783789930,938358319,0,23,0,0,0,1,0,1
1783789931,938363262,1,24,0,0,0,1,0,1
1783789932,938361021,0,24,0,0,0,1,0,1
1783789933,938363891,0,24,0,0,0,1,0,1
1783789934,938363336,0,24,0,0,0,1,0,1
1783789935,938367486,0,24,0,0,0,1,0,1
1783789936,938356970,0,24,0,0,0,1,0,1
1783789937,938349898,1,25,0,0,0,1,0,1
1783789938,938361624,0,25,0,0,0,1,0,1
1783789939,938360480,0,25,0,0,0,1,0,1
1783789940,938360133,0,25,0,0,0,1,0,1
1783789941,938361139,0,25,0,0,0,1,0,1
1783789942,938360886,0,25,0,0,0,1,0,1
1783789943,938361430,0,25,0,0,0,1,0,1
1783789944,938357382,0,25,0,0,0,1,0,1
1783789945,938362816,0,25,0,0,0,1,0,1
1783789946,938361343,0,25,0,0,0,1,0,1
1783789947,938360779,0,25,0,0,0,1,0,1
1783789948,938360734,0,25,0,0,0,1,0,1
1783789949,938361559,0,25,0,0,0,1,0,1
1783789950,938360904,0,25,0,0,0,1,0,1
1783789951,938361843,0,25,0,0,0,1,0,1
1783789952,938358041,0,25,0,0,0,1,0,1
1783789953,938359036,0,25,0,0,0,1,0,1
1783789954,938361476,0,25,0,0,0,1,0,1
1783789955,938400824,0,25,0,0,0,1,0,1
1783789956,938361192,0,25,0,0,0,1,0,1
1783789957,938359116,0,25,0,0,0,1,0,1
1783789958,938381910,0,25,0,0,0,1,0,1
1783789959,938362391,0,25,0,0,0,1,0,1
1783789960,938367576,0,25,0,0,0,1,0,1
1783789961,938361725,0,25,0,0,0,1,0,1
1783789962,938362392,0,25,0,0,0,1,0,1
1783789963,938358783,0,25,0,0,0,1,0,1
1783789964,938373082,0,25,0,0,0,1,0,1
1783789965,938362992,0,25,0,0,0,1,0,1
1783789966,938363255,0,25,0,0,0,1,0,1
1783789967,938356908,0,25,0,0,0,1,0,1
1783789968,938362857,0,25,0,0,0,1,0,1
1783789969,938363992,0,25,0,0,0,1,0,1
1783789970,938369147,0,25,0,0,0,1,0,1
1783789971,938360728,0,25,0,0,0,1,0,1
1783789972,938359143,0,25,0,0,0,1,0,1
1783789973,938354058,0,25,0,0,0,1,0,1
1783789974,938358641,0,25,0,0,0,1,0,1
1783789975,938360688,0,25,0,0,0,1,0,1
1783789976,938361846,0,25,0,0,0,1,0,1
1783789977,938358912,0,25,0,0,0,1,0,1
1783789978,938367442,0,25,0,0,0,1,0,1
1783789979,938362862,0,25,0,0,0,1,0,1
1783789980,938360893,0,25,0,0,0,1,0,1
1783789981,938362091,0,25,0,0,0,1,0,1
1783789982,938390938,0,25,0,0,0,1,0,1
1783789983,938363527,0,25,0,0,0,1,0,1
1783789984,938362283,0,25,0,0,0,1,0,1
1783789985,938359206,0,25,0,0,0,1,1,1
1783789986,938357630,0,25,0,0,0,1,0,1
1783789987,938358036,0,25,0,0,0,1,0,1
1783789988,938370053,0,25,0,0,0,1,0,1
1783789989,938358257,0,25,0,0,0,1,0,1
1783789990,938357628,0,25,0,0,0,1,0,1
1783789991,938357462,0,25,0,0,0,1,0,1
1783789992,938358852,0,25,0,0,0,1,0,1
1783789993,938358410,0,25,0,0,0,1,0,1
1783789994,938397931,0,25,0,0,0,1,0,1
1783789995,938361287,0,25,0,0,0,1,0,1
1783789996,938359735,0,25,0,0,0,1,0,1
1783789997,938357907,0,25,0,0,0,1,0,1
1783789998,938359282,0,25,0,0,0,1,0,1
1783789999,938361603,0,25,0,0,0,1,0,1
1783790000,938368943,0,25,0,0,0,1,0,1
1783790001,938390727,0,25,0,0,0,1,0,1
1783790002,938360828,0,25,0,0,0,1,0,1
1783790003,938360503,0,25,0,0,0,1,0,1
1783790004,938359308,0,25,0,0,0,1,0,1
1783790005,938358447,0,25,0,0,0,1,0,1
1783790006,938369550,0,25,0,0,0,1,0,1
1783790007,938355227,1,26,0,0,0,1,0,1
1783790008,938360665,0,26,0,0,0,1,0,1
1783790009,938361028,0,26,0,0,0,1,0,1
1783790010,938388078,0,26,0,0,0,1,0,1
1783790011,938367998,0,26,0,0,0,1,0,1
1783790012,938370512,0,26,0,0,0,1,0,1
1783790013,938446452,0,26,0,0,0,1,0,1
1783790014,938360245,0,26,0,0,0,1,0,1
1783790015,938357668,0,26,0,0,0,1,0,1
1783790016,938361203,0,26,0,0,0,1,0,1
1783790017,938360775,0,26,0,0,0,1,0,1
1783790018,938360884,0,26,0,0,0,1,0,1
1783790019,938360069,0,26,0,0,0,1,0,1
1783790020,938360495,0,26,0,0,0,1,0,1
1783790021,938359884,0,26,0,0,0,1,0,1
1783790022,938360052,0,26,0,0,0,1,0,1
1783790023,938369313,0,26,0,0,0,1,0,1
1783790024,938371296,0,26,0,0,0,1,0,1
1783790025,938359595,0,26,0,0,0,1,0,1
1783790026,938360988,0,26,0,0,0,1,0,1
1783790027,938360955,0,26,0,0,0,1,0,1
1783790028,938355959,0,26,0,0,0,1,0,1
1783790029,938361223,0,26,0,0,0,1,0,1
1783790030,938359359,0,26,0,0,0,1,0,1
1783790031,938358161,0,26,0,0,0,1,0,1
1783790032,938361001,0,26,0,0,0,1,0,1
1783790033,938385453,0,26,0,0,0,1,0,1
1783790034,938360350,0,26,0,0,0,1,0,1
1783790035,938356025,0,26,0,0,0,1,0,1
1783790036,938358553,0,26,0,0,0,1,0,1
1783790037,938356248,0,26,0,0,0,1,0,1
1783790038,938370239,0,26,0,0,0,1,0,1
1783790039,938372102,0,26,0,0,0,1,0,1
1783790040,938366743,0,26,0,0,0,1,0,1
1783790041,938369273,0,26,0,0,0,1,0,1
1783790042,938371267,0,26,0,0,0,1,0,1
1783790043,938351743,0,26,0,0,0,1,0,1
1783790044,938354220,0,26,0,0,0,1,0,1
1783790045,938361363,0,26,0,0,0,1,0,1
1783790046,938358674,0,26,0,0,0,1,0,1
1783790047,938355504,0,26,0,0,0,1,0,1
1783790048,938359187,0,26,0,0,0,1,0,1
1783790049,938356648,0,26,0,0,0,1,0,1
1783790050,938395183,0,26,0,0,0,1,0,1
1783790051,938355256,0,26,0,0,0,1,0,1
1783790052,938360996,0,26,0,0,0,1,0,1
1783790053,938361255,0,26,0,0,0,1,0,1
1783790054,938361478,0,26,0,0,0,1,0,1
1783790055,938361979,0,26,0,0,0,1,0,1
1783790056,938361888,0,26,0,0,0,1,0,1
1783790057,938361039,0,26,0,0,0,1,0,1
1783790058,938359449,0,26,0,0,0,1,0,1
1783790059,938359989,0,26,0,0,0,1,0,1
1783790060,938359141,0,26,0,0,0,1,0,1
1783790061,938353905,0,26,0,0,0,1,0,1
1783790062,938390354,0,26,0,0,0,1,0,1
1783790063,938362285,0,26,0,0,0,1,0,1
1783790064,938361662,0,26,0,0,0,1,0,1
1783790065,938415649,0,26,0,0,0,1,0,1
1783790066,938360324,0,26,0,0,0,1,0,1
1783790067,938358813,0,26,0,0,0,1,0,1
1783790068,938359913,0,26,0,0,0,1,0,1
1783790069,938362959,0,26,0,0,0,1,0,1
1783790070,938359542,0,26,0,0,0,1,0,1
1783790071,938357533,0,26,0,0,0,1,0,1
